"Mcbsno","TransactionId","TrNo","Family","Model","WC","Start","Log","Fis","FisRewk","LogStatus","DimmNo","ErrSteps","LogStarttime","LogEndtime","OpId","Fixture","ResExpT"
VC65RT1988,VC65RT1988_20_2026-05-07 18:01:59.582896,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 18:01:48.453,2026-05-07 18:21:59.476,2501446,020EWR29,1199
VF65RT0613,VF65RT0613_20_2026-05-07 18:01:43.966304,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 18:01:34.803,2026-05-07 18:21:47.342,2501446,020EWR41,1203
VC65RT1981,VC65RT1981_20_2026-05-07 17:58:22.699724,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:58:04.587,2026-05-07 18:16:56.125,2501446,020EWR19,1113
VF65RT0705,VF65RT0705_20_2026-05-07 17:57:01.104938,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:56:47.974,2026-05-07 18:15:44.525,2501446,020EWR13,1123
VC64RT7155,VC64RT7155_20_2026-05-07 17:56:54.423225,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:56:40.304,2026-05-07 18:15:44.619,2501446,020EWR20,1130
VC64RT7132,VC64RT7132_20_2026-05-07 17:56:31.740740,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:56:20.546,2026-05-07 18:15:09.903,2501446,020EWR33,1118
VC65RT1969,VC65RT1969_20_2026-05-07 17:55:38.135099,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:55:22.994,2026-05-07 18:14:25.709,2501446,020EWR10,1127
VF65RT0740,VF65RT0740_20_2026-05-07 17:54:28.272306,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:54:22.141,2026-05-07 18:13:29.057,2501446,020EWR24,1140
VF65RT0662,VF65RT0662_20_2026-05-07 17:53:55.015253,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:53:47.921,2026-05-07 18:12:42.725,2501446,020EWR07,1127
VF65RT0642,VF65RT0642_20_2026-05-07 17:53:50.442496,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:53:42.339,2026-05-07 18:13:35.501,2501446,020EWR39,1185
VC64RT7089,VC64RT7089_20_2026-05-07 17:52:27.907313,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:52:08.798,2026-05-07 18:11:29.964,2501446,020EWR05,1142
VC64RT7130,VC64RT7130_20_2026-05-07 17:52:19.252770,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:52:07.103,2026-05-07 18:10:42.455,2501446,020EWR15,1103
VF65RT0863,VF65RT0863_20_2026-05-07 17:51:43.092714,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:51:37.993,2026-05-07 18:11:20.731,2501446,020EWR44,1177
VF62RT9842,VF62RT9842_20_2026-05-07 17:51:40.842412,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:51:34.746,2026-05-07 18:10:39.615,2501446,020EWR18,1138
VC64RT7131,VC64RT7131_20_2026-05-07 17:51:00.292411,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:50:44.129,2026-05-07 18:11:20.027,2501446,020EWR36,1219
VC64RT7087,VC64RT7087_20_2026-05-07 17:50:20.710379,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:50:09.488,2026-05-07 18:09:03.285,2501446,020EWR21,1122
VC65RT1948,VC65RT1948_20_2026-05-07 17:50:15.558720,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:50:01.411,2026-05-07 18:09:17.004,2501446,020EWR14,1141
VC64RT7126,VC64RT7126_20_2026-05-07 17:50:14.328631,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:50:04.137,2026-05-07 18:09:16.858,2501446,020EWR22,1142
VF65RT0640,VF65RT0640_20_2026-05-07 17:49:46.453946,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:49:42.323,2026-05-07 18:12:00.503,2501446,020EWR28,1334
VC65RT1985,VC65RT1985_20_2026-05-07 17:49:23.198795,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:49:18.067,2026-05-07 18:08:11.869,2501446,020EWR17,1128
VC65RT1951,VC65RT1951_20_2026-05-07 17:49:13.431730,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:48:56.204,2026-05-07 18:07:47.650,2501446,020EWR23,1114
VF65RT0048,VF65RT0048_20_2026-05-07 17:47:54.645655,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:47:29.512,2026-05-07 18:07:59.500,2501446,020EWR37,1204
VC65RT1992,VC65RT1992_20_2026-05-07 17:46:26.926995,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:46:20.829,2026-05-07 18:05:12.807,2501446,020EWR16,1125
VC64RT7078,VC64RT7078_20_2026-05-07 17:46:16.033347,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:45:59.912,2026-05-07 18:05:09.731,2501446,020EWR06,1133
VF65RT0972,VF65RT0972_20_2026-05-07 17:45:19.542036,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:45:12.313,2026-05-07 18:05:36.661,2501446,020EWR27,1217
VC65RT1968,VC65RT1968_20_2026-05-07 17:44:11.879538,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:44:00.732,2026-05-07 18:02:54.555,2501446,020EWR09,1122
VF65RT0651,VF65RT0651_20_2026-05-07 17:43:36.458197,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:43:30.331,2026-05-07 18:03:29.018,2501446,020EWR31,1192
VC64RT7125,VC64RT7125_20_2026-05-07 17:43:29.804578,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:43:21.620,2026-05-07 18:03:46.967,2501446,020EWR34,1217
VC64RT7120,VC64RT7120_20_2026-05-07 17:43:07.441411,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:42:55.326,2026-05-07 18:01:39.768,2501446,020EWR11,1112
VC65RT1947,VC65RT1947_20_2026-05-07 17:42:37.203522,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:42:21.043,2026-05-07 18:01:09.731,2501446,020EWR04,1112
VC65RT1949,VC65RT1949_20_2026-05-07 17:42:23.364572,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:41:50.240,2026-05-07 18:01:08.571,2501446,020EWR03,1125
VF65RT0713,VF65RT0713_20_2026-05-07 17:42:22.788783,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:42:15.632,2026-05-07 18:02:35.706,2501446,020EWR30,1213
VC65RT1960,VC65RT1960_20_2026-05-07 17:38:55.175099,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:38:43.076,2026-05-07 17:57:13.802,2501446,020EWR19,1098
VC65RT1977,VC65RT1977_20_2026-05-07 17:36:45.358948,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:36:35.170,2026-05-07 17:55:15.105,2501446,020EWR33,1109
VF65RT0654,VF65RT0654_20_2026-05-07 17:36:21.959486,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:36:13.796,2026-05-07 17:55:12.763,2501446,020EWR13,1130
VF65RT0653,VF65RT0653_20_2026-05-07 17:35:55.365726,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:35:43.139,2026-05-07 17:55:47.356,2501446,020EWR29,1192
VF65RT0657,VF65RT0657_20_2026-05-07 17:35:33.811996,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:35:24.662,2026-05-07 17:54:27.192,2501446,020EWR20,1133
VC65RT1995,VC65RT1995_20_2026-05-07 17:33:47.535701,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:33:39.402,2026-05-07 17:52:41.276,2501446,020EWR07,1133
VC64RT7081,VC64RT7081_20_2026-05-07 17:33:25.028491,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:33:14.932,2026-05-07 17:52:16.634,2501446,020EWR10,1131
VC65RT1983,VC65RT1983_20_2026-05-07 17:33:13.308208,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:33:04.129,2026-05-07 18:09:17.863,2501446,020EWR12,2164
VF65RT0676,VF65RT0676_20_2026-05-07 17:32:32.414655,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:32:21.310,2026-05-07 17:51:04.714,2501446,020EWR15,1112
VC64RT7123,VC64RT7123_20_2026-05-07 17:30:01.941718,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:29:49.701,2026-05-07 17:48:44.927,2501446,020EWR14,1123
VC64RT7119,VC64RT7119_20_2026-05-07 17:29:46.361288,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:29:38.248,2026-05-07 17:48:50.534,2501446,020EWR21,1144
VC65RT1964,VC65RT1964_20_2026-05-07 17:28:16.658817,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:28:00.475,2026-05-07 17:48:56.907,2501446,020EWR36,1240
VF65RT0007,VF65RT0007_20_2026-05-07 17:26:44.992767,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:26:36.857,2026-05-07 17:46:53.597,2501446,020EWR32,1208
VF65RT0660,VF65RT0660_20_2026-05-07 17:26:25.694711,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:26:20.575,2026-05-07 17:46:09.309,2501446,020EWR28,1183
VC65RT1967,VC65RT1967_20_2026-05-07 17:26:07.492778,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:25:42.311,2026-05-07 18:03:15.526,2501446,020EWR25,2228
VC64RT7121,VC64RT7121_20_2026-05-07 17:25:49.565076,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:25:43.420,2026-05-07 17:44:48.735,2501446,020EWR16,1139
VC64RT7124,VC64RT7124_20_2026-05-07 17:22:16.102157,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:22:02.875,2026-05-07 17:41:10.626,2501446,020EWR09,1134
VC65RT1970,VC65RT1970_20_2026-05-07 17:21:32.626516,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:21:27.395,2026-05-07 17:54:56.634,2501446,020EWR46,2004
VC65RT1959,VC65RT1959_20_2026-05-07 17:18:33.468735,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:18:19.317,2026-05-07 17:40:42.973,2501446,020EWR30,1329
VC65RT1978,VC65RT1978_20_2026-05-07 17:18:03.593048,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:17:44.441,2026-05-07 17:36:36.860,2501446,020EWR06,1113
VF65RT0026,VF65RT0026_20_2026-05-07 17:18:03.122197,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:17:52.028,2026-05-07 17:36:20.066,2501446,020EWR19,1096
VF65RT0655,VF65RT0655_20_2026-05-07 17:18:00.504027,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:17:52.386,2026-05-07 17:36:51.009,2501446,020EWR17,1130
VF65RT0675,VF65RT0675_20_2026-05-07 17:17:35.821705,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:17:27.655,2026-05-07 17:37:36.795,2501446,020EWR40,1201
VC65RT2000,VC65RT2000_20_2026-05-07 17:17:22.722497,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:17:16.555,2026-05-07 17:37:43.757,2501446,020EWR27,1221
VF65RT0669,VF65RT0669_20_2026-05-07 17:16:09.034319,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:16:03.884,2026-05-07 17:35:59.770,2501446,020EWR31,1190
VC65RT1987,VC65RT1987_20_2026-05-07 17:15:08.048741,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:14:52.898,2026-05-07 17:33:29.619,2501446,020EWR33,1101
VF65RT0008,VF65RT0008_20_2026-05-07 17:15:02.890826,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:14:56.778,2026-05-07 17:33:57.933,2501446,020EWR13,1135
VF65RT0664,VF65RT0664_20_2026-05-07 17:14:16.985089,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:14:03.866,2026-05-07 17:33:06.180,2501446,020EWR03,1129
VC65RT1975,VC65RT1975_20_2026-05-07 17:13:12.422491,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:13:06.297,2026-05-07 17:33:04.655,2501446,020EWR44,1192
VF65RT0043,VF65RT0043_20_2026-05-07 17:10:07.673279,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:10:03.477,2026-05-07 17:29:05.105,2501446,020EWR20,1137
VC65RT1972,VC65RT1972_20_2026-05-07 17:09:28.363896,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:09:18.234,2026-05-07 17:28:26.275,2501446,020EWR14,1137
VC65RT1962,VC65RT1962_20_2026-05-07 17:09:20.822608,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:09:09.690,2026-05-07 17:41:58.969,2501446,020EWR34,1958
VC65RT1986,VC65RT1986_20_2026-05-07 17:08:04.700970,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:07:49.578,2026-05-07 17:26:52.195,2501446,020EWR11,1127
VC65RT1982,VC65RT1982_20_2026-05-07 17:08:04.443209,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:07:57.237,2026-05-07 17:41:39.187,2501446,020EWR23,2014
VF65RT0671,VF65RT0671_20_2026-05-07 17:05:53.514885,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:05:43.333,2026-05-07 17:25:57.577,2501446,020EWR29,1204
VC65RT1971,VC65RT1971_20_2026-05-07 17:05:31.400220,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:05:21.249,2026-05-07 17:24:38.351,2501446,020EWR04,1146
VC65RT1989,VC65RT1989_20_2026-05-07 17:04:29.245970,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:04:23.062,2026-05-07 17:23:17.163,2501446,020EWR16,1127
VF65RT0674,VF65RT0674_20_2026-05-07 17:03:58.451767,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:03:26.233,2026-05-07 17:24:36.991,2501446,020EWR36,1238
VC65RT1974,VC65RT1974_20_2026-05-07 17:03:04.794493,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:02:57.621,2026-05-07 17:22:08.918,2501446,020EWR21,1144
VF65RT0668,VF65RT0668_20_2026-05-07 17:00:05.659461,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 17:00:00.531,2026-05-07 17:19:57.998,2501446,020EWR32,1192
VF64RTAANL,VF64RTAANL_20_2026-05-07 16:58:07.275406,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:57:58.100,2026-05-07 17:16:55.398,2501446,020EWR15,1128
VF65RT0665,VF65RT0665_20_2026-05-07 16:57:46.750923,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:57:37.562,2026-05-07 17:17:42.392,2501446,020EWR28,1195
VF65RT0672,VF65RT0672_20_2026-05-07 16:57:32.576729,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:57:23.441,2026-05-07 17:16:04.218,2501446,020EWR19,1111
VF65RT0686,VF65RT0686_20_2026-05-07 16:57:04.821027,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:56:57.721,2026-05-07 17:15:59.624,2501446,020EWR10,1134
VC65RT1996,VC65RT1996_20_2026-05-07 16:56:55.486712,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:56:49.354,2026-05-07 17:15:34.895,2501446,020EWR09,1119
VC64RT7118,VC64RT7118_20_2026-05-07 16:56:00.896633,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:55:52.732,2026-05-07 17:15:47.308,2501446,020EWR30,1186
VC64RT7116,VC64RT7116_20_2026-05-07 16:53:04.571633,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:52:57.426,2026-05-07 17:11:20.721,2501446,020EWR33,1096
VC65RT1976,VC65RT1976_20_2026-05-07 16:52:55.724720,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:52:43.491,2026-05-07 17:12:39.805,2501446,020EWR31,1184
VC64RT7107,VC64RT7107_20_2026-05-07 16:50:02.674278,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:49:53.573,2026-05-07 17:08:49.892,2501446,020EWR07,1127
VF65RT0677,VF65RT0677_20_2026-05-07 16:49:42.040743,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:49:35.937,2026-05-07 17:08:27.874,2501446,020EWR03,1125
VC65RT1991,VC65RT1991_20_2026-05-07 16:49:18.109430,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:49:05.975,2026-05-07 17:08:04.205,2501446,020EWR14,1126
VF64RTAAIG,VF64RTAAIG_20_2026-05-07 16:48:52.236609,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:48:44.067,2026-05-07 17:07:44.440,2501446,020EWR12,1132
VF65RT0038,VF65RT0038_20_2026-05-07 16:48:23.595477,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:48:14.439,2026-05-07 17:08:39.836,2501446,020EWR27,1216
VF65RT0670,VF65RT0670_20_2026-05-07 16:47:27.500870,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:47:20.392,2026-05-07 17:06:25.848,2501446,020EWR20,1138
VC65RT1993,VC65RT1993_20_2026-05-07 16:47:11.270768,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:47:02.125,2026-05-07 17:24:19.917,2501446,020EWR25,2228
VF65RT0698,VF65RT0698_20_2026-05-07 16:45:57.406815,1,HOPPER,1395H3289357,20,Start,Log,NoData,,ABORTED,,84.Waiting for booting into OS (PCH1) (process-plan-aborted) ,2026-05-07 16:45:51.324,2026-05-07 18:28:56.444,2501446,020EWR43,
VC64RT7092,VC64RT7092_20_2026-05-07 16:42:23.176669,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:42:11.072,2026-05-07 17:01:05.697,2501446,020EWR16,1122
VF65RT0042,VF65RT0042_20_2026-05-07 16:41:19.587275,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:41:04.443,2026-05-07 17:01:52.947,2501446,020EWR36,1233
VC64RT7082,VC64RT7082_20_2026-05-07 16:39:34.241234,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:39:25.123,2026-05-07 16:59:42.748,2501446,020EWR34,1208
VF65RT0805,VF65RT0805_20_2026-05-07 16:38:10.280332,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:38:02.162,2026-05-07 16:56:26.448,2501446,020EWR19,1096
VC64RT7079,VC64RT7079_20_2026-05-07 16:37:39.336703,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:37:31.224,2026-05-07 16:56:09.281,2501446,020EWR15,1109
VF65RT0866,VF65RT0866_20_2026-05-07 16:36:52.471915,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:36:43.204,2026-05-07 16:55:44.253,2501446,020EWR13,1131
VC64RT7088,VC64RT7088_20_2026-05-07 16:35:59.390556,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:35:48.292,2026-05-07 16:54:54.599,2501446,020EWR10,1135
VF65RT0714,VF65RT0714_20_2026-05-07 16:35:39.897334,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:35:33.761,2026-05-07 16:54:59.009,2501446,020EWR46,1159
VF65RT0699,VF65RT0699_20_2026-05-07 16:35:17.769979,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:35:07.654,2026-05-07 16:54:19.911,2501446,020EWR11,1142
VC64RT2921,VC64RT2921_20_2026-05-07 16:34:07.370480,2,HOPPER,1395H3289356,20,Start,Log,1,2,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:34:01.249,2026-05-07 16:57:11.936,2501446,020EWR29,1384
VC64RT7083,VC64RT7083_20_2026-05-07 16:33:40.989394,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:33:35.827,2026-05-07 16:53:47.424,2501446,020EWR30,1206
VF65RT0696,VF65RT0696_20_2026-05-07 16:32:53.849167,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:32:44.685,2026-05-07 16:51:35.962,2501446,020EWR33,1122
VF65RT0746,VF65RT0746_20_2026-05-07 16:31:33.145370,2,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:31:25.054,2026-05-07 16:50:53.025,2501446,020EWR05,1159
VF65RT0861,VF65RT0861_20_2026-05-07 16:30:22.144220,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:30:14.013,2026-05-07 16:50:18.814,2501446,020EWR44,1196
VF65RT0847,VF65RT0847_20_2026-05-07 16:29:38.745614,2,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:29:20.578,2026-05-07 16:50:12.725,2500035,020EWR45,1234
VC64RT7099,VC64RT7099_20_2026-05-07 16:29:23.562538,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:29:13.369,2026-05-07 16:48:28.721,2501446,020EWR14,1145
VF65RT0864,VF65RT0864_20_2026-05-07 16:28:57.471916,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:28:49.349,2026-05-07 16:49:27.508,2501446,020EWR32,1230
VC64RT7097,VC64RT7097_20_2026-05-07 16:28:48.409047,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:28:38.310,2026-05-07 16:47:40.884,2501446,020EWR07,1132
VC64RT7117,VC64RT7117_20_2026-05-07 16:28:16.461582,2,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:28:02.226,2026-05-07 16:49:14.786,2500035,020EWR39,1258
VF65RT0859,VF65RT0859_20_2026-05-07 16:26:58.371060,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:26:52.249,2026-05-07 16:46:43.170,2501446,020EWR28,1184
VC64RT7129,VC64RT7129_20_2026-05-07 16:26:58.274314,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-07 16:26:35.137,2026-05-07 16:45:55.694,2501446,020EWR09,1137
